QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,TICPURCH,SUBPURCH
20174,03599014,23,0,1,520,D,1,D,70,D,11,D,,
20174,03599014,24,0,1,150,D,1,D,20,D,09,D,,
20174,03599014,25,0,1,150,D,1,D,20,D,10,D,,
20174,03599014,26,0,1,150,D,1,D,20,D,11,D,,
20174,03599014,27,0,1,340,D,1,D,4,D,09,D,,
20174,03599014,28,0,1,340,D,1,D,4,D,10,D,,
20174,03599014,29,0,1,340,D,1,D,4,D,11,D,,
20174,03599034,36,0,1,355,D,1,D,10,D,13,D,,
20174,03599064,14,0,1,320,D,1,D,6,D,09,D,,
20174,03599064,15,0,1,320,D,1,D,6,D,10,D,,
20174,03599064,16,0,1,320,D,1,D,6,D,11,D,,
20174,03599194,24,0,1,520,D,1,D,20,D,11,D,,
20174,03599264,30,0,1,800,D,1,D,45,D,13,D,,
20174,03599264,31,0,1,820,D,1,D,95,D,10,D,,
20174,03599284,23,0,1,150,D,1,D,23,D,09,D,,
20174,03599284,24,0,1,150,D,1,D,23,D,10,D,,
20174,03599284,25,0,1,150,D,1,D,23,D,11,D,,
20174,03599284,26,0,2,150,D,1,D,23,D,09,D,,
20174,03599284,27,0,2,530,D,1,D,12,D,09,D,,
20174,03599354,12,0,1,830,D,1,D,25,D,11,D,,
20174,03599354,13,0,1,520,D,1,D,8,D,11,D,,
20174,03599354,14,0,1,355,D,1,D,11,D,13,D,,
20174,03599354,15,0,1,340,D,1,D,15,D,11,D,,
20174,03599384,17,0,1,840,D,1,D,100,D,11,D,,
20174,03599384,18,0,1,610,D,1,D,50,D,11,D,,
20174,03599384,19,0,1,600,D,1,D,300,D,11,D,,
20174,03599384,20,0,1,210,D,1,D,9,D,13,D,,
20174,03599384,21,0,1,340,D,1,D,9,D,11,D,,
20174,03599384,22,0,1,355,D,1,D,80,D,11,D,,
20174,03599484,32,0,1,210,D,1,D,23,D,13,D,,
20174,03599484,33,0,1,340,D,1,D,15,D,10,D,,
20174,03599644,18,0,1,310,D,1,D,1,D,11,D,,
20174,03599694,20,0,1,610,D,1,D,990,D,11,D,,
20174,03599694,21,0,1,820,D,1,D,93,F,09,D,,
20174,03599694,22,0,2,600,D,1,D,35,D,09,D,,
20174,03599714,33,0,2,210,D,1,D,30,D,09,D,,
20174,03599734,22,0,1,330,D,1,D,20,D,13,D,,
20174,03599774,63,0,1,840,D,1,D,10,D,10,D,,
20174,03599774,64,0,1,610,D,1,D,500,D,09,D,,
20174,03599774,65,0,1,310,D,1,D,300,D,11,D,,
20174,03599774,66,0,1,310,D,1,D,62,D,11,D,,
20174,03599784,33,0,1,830,D,1,D,78,D,13,D,,
20174,03599784,34,0,2,520,D,1,D,152,D,09,D,,
20174,03599794,27,0,1,700,D,1,D,10,D,13,D,,
20174,03599794,28,0,1,700,D,1,D,99,D,13,D,,
20174,03599944,25,0,2,520,D,1,D,20,D,09,D,,
20174,03599974,28,0,1,340,D,1,D,40,D,10,D,,
20174,03600004,13,0,1,610,D,1,D,60,D,09,D,,
20174,03600004,14,0,1,610,D,1,D,60,D,10,D,,
20174,03600004,15,0,1,610,D,1,D,60,D,11,D,,
20174,03600004,16,0,1,355,D,1,D,15,D,13,D,,
20174,03600014,17,0,2,600,D,1,D,200,D,09,D,,
20174,03600124,16,0,1,800,D,1,D,500,D,13,D,,
20174,03600174,19,0,1,210,D,1,D,20,D,11,D,,
20174,03600244,23,0,1,150,D,1,D,13,D,09,D,,
20174,03600244,24,0,1,150,D,1,D,13,D,10,D,,
20174,03600244,25,0,1,150,D,1,D,13,D,11,D,,
20174,03600264,43,0,1,520,D,1,D,30,D,11,D,,
20174,03600264,44,0,1,700,D,1,D,35,D,13,D,,
20174,03600264,45,0,2,310,D,1,D,425,D,09,D,,
20174,03600344,45,0,1,520,D,1,D,16,D,10,D,,
20174,03600344,46,0,1,530,D,1,D,285,D,09,D,,
20174,03600464,17,0,1,340,D,1,D,20,D,11,D,,
20174,03600474,20,0,1,520,D,1,D,50,D,09,D,,
20174,03600474,21,0,2,520,D,1,D,50,D,09,D,,
20174,03600514,20,0,1,830,D,1,D,80,D,13,D,,
20174,03600514,21,0,1,520,D,1,D,40,D,09,D,,
20174,03600554,28,0,1,355,D,1,D,12,D,13,D,,
20174,03600654,21,0,1,830,D,1,D,39,D,13,D,,
20174,03600654,22,0,1,700,D,1,D,6,D,13,D,,
20174,03600654,23,0,1,330,D,1,D,13,D,13,D,,
20174,03600674,14,0,1,355,D,1,D,15,D,13,D,,
20174,03600684,33,0,1,830,D,1,D,125,D,09,D,,
20174,03600684,34,0,1,150,D,1,D,39,D,10,D,,
20174,03600684,35,0,1,700,D,1,D,36,D,11,D,,
20174,03600764,44,0,1,830,D,1,D,50,D,13,D,,
20174,03600764,45,0,1,355,D,1,D,12,D,13,D,,
20174,03600784,23,0,1,840,D,1,D,35,D,10,D,,
20174,03600784,24,0,2,310,D,1,D,10,D,09,D,,
20174,03600874,12,0,1,840,D,1,D,10,D,09,D,,
20174,03600874,13,0,1,840,D,1,D,10,D,10,D,,
20174,03600874,14,0,1,840,D,1,D,10,D,11,D,,
20174,03600874,15,0,1,520,D,1,D,20,D,11,D,,
20174,03600874,16,0,1,330,D,1,D,5,D,13,D,,
20174,03600874,17,0,1,355,D,1,D,5,D,13,D,,
20174,03600874,18,0,2,840,D,1,D,10,D,09,D,,
20174,03600914,24,0,1,160,D,1,D,11,D,09,D,,
20174,03600914,25,0,1,160,D,1,D,11,D,10,D,,
20174,03600914,26,0,1,160,D,1,D,11,D,11,D,,
20174,03600944,14,0,1,800,D,1,D,100,D,11,D,,
20174,03600974,44,0,1,830,D,1,D,100,D,13,D,,
20174,03600974,45,0,1,520,D,1,D,40,D,09,D,,
20174,03600974,46,0,1,520,D,1,D,40,D,10,D,,
20174,03600974,47,0,1,520,D,1,D,40,D,11,D,,
20174,03600974,48,0,1,150,D,1,D,25,F,11,D,,
20174,03600974,49,0,1,355,D,1,D,12,D,13,D,,
20174,03601094,15,0,1,830,D,1,D,10,D,13,D,,
20174,03601104,36,0,1,500,D,1,D,540,D,11,D,,
20174,03601134,4,0,1,830,D,1,D,10,D,13,D,,
20174,03601134,5,0,1,520,D,1,D,15,D,09,D,,
20174,03601134,6,0,1,520,D,1,D,15,D,10,D,,
20174,03601134,7,0,1,520,D,1,D,15,D,11,D,,
20174,03601134,8,0,1,520,D,1,D,15,D,11,D,,
20174,03601234,36,0,1,355,D,1,D,12,D,13,D,,
20174,03601284,22,0,1,210,D,1,D,50,D,13,D,,
20174,03601284,23,0,1,520,D,1,D,200,D,09,D,,
20174,03601284,24,0,1,520,D,1,D,200,D,10,D,,
20174,03601284,25,0,1,520,D,1,D,200,D,11,D,,
20174,03601294,29,0,1,320,D,1,D,26,D,10,D,,
20174,03601294,30,0,2,150,D,1,D,20,D,09,D,,
20174,03601304,10,0,1,150,D,1,D,4,D,09,D,,
20174,03601304,11,0,1,150,D,1,D,4,D,10,D,,
20174,03601304,12,0,1,150,D,1,D,4,D,11,D,,
20174,03601344,26,0,1,610,D,1,D,160,D,09,D,,
20174,03601344,27,0,1,610,D,1,D,150,D,10,D,,
20174,03601344,28,0,1,610,D,1,D,100,D,11,D,,
20174,03601344,29,0,1,840,D,1,D,100,D,11,D,,
20174,03601344,30,0,1,520,D,1,D,25,D,11,D,,
20174,03601344,31,0,1,355,D,1,D,11,D,13,D,,
20174,03601344,32,0,2,610,D,1,D,20,D,09,D,,
20174,03601344,33,0,2,600,D,1,D,40,D,09,D,,
20174,03601354,31,0,1,810,D,1,D,70,D,09,D,,
20174,03601354,32,0,1,500,D,1,D,70,D,09,D,,
20174,03601354,33,0,1,520,D,1,D,14,D,11,D,,
20174,03601354,34,0,1,150,D,1,D,10,D,09,D,,
20174,03601354,35,0,1,150,D,1,D,10,D,10,D,,
20174,03601354,36,0,1,150,D,1,D,10,D,11,D,,
20174,03601354,37,0,1,340,D,1,D,10,D,11,D,,
20174,03601354,38,0,1,355,D,1,D,9,D,13,D,,
20174,03601354,39,0,1,355,D,1,D,10,D,13,D,,
20174,03601354,40,0,1,370,D,1,D,40,D,09,D,,
20174,03601454,7,0,1,830,D,1,D,100,D,13,D,,
20174,03601454,8,0,1,520,D,1,D,30,D,10,D,,
20174,03601454,9,0,1,520,D,1,D,30,D,11,D,,
20174,03601454,10,0,2,520,D,1,D,22,D,09,D,,
20174,03601464,22,0,1,830,D,1,D,60,D,13,D,,
20174,03601464,23,0,1,210,D,1,D,20,D,13,D,,
20174,03601464,24,0,1,355,D,1,D,11,D,13,D,,
20174,03601514,29,0,1,700,D,1,D,15,D,13,D,,
20174,03601524,18,0,1,830,D,1,D,50,D,13,D,,
20174,03601524,19,0,1,355,D,1,D,10,D,13,D,,
20174,03601574,24,0,1,210,D,1,D,75,D,10,D,,
20174,03601604,21,0,1,520,D,1,D,30,D,09,D,,
20174,03601604,22,0,1,520,D,1,D,30,D,11,D,,
20174,03601644,15,0,1,330,D,1,D,13,D,13,D,,
20174,03601644,16,0,1,355,D,1,D,8,D,13,D,,
20174,03601694,18,0,1,840,D,1,D,50,D,10,D,,
20174,03601704,20,0,1,150,D,1,D,10,D,09,D,,
20174,03601704,21,0,1,150,D,1,D,10,D,10,D,,
20174,03601704,22,0,1,150,D,1,D,10,D,11,D,,
20174,03601704,23,0,1,330,D,1,D,10,D,13,D,,
20174,03601784,29,0,1,500,D,1,D,250,D,10,D,,
20174,03601784,30,0,1,520,D,1,D,50,D,11,D,,
20174,03601784,31,0,1,355,D,1,D,13,D,13,D,,
20174,03601784,32,0,1,355,D,1,D,13,D,13,D,,
20174,03601874,33,0,1,840,D,1,D,55,D,11,D,,
20174,03601874,34,0,1,160,D,1,D,30,D,11,D,,
20174,03601874,35,0,1,210,D,1,D,20,D,10,D,,
20174,03601874,36,0,1,355,D,1,D,10,D,13,D,,
20174,03601914,30,0,1,610,D,1,D,50,D,10,D,,
20174,03601914,31,0,1,520,D,1,D,110,D,09,D,,
20174,03601914,32,0,1,530,D,1,D,65,D,09,D,,
20174,03601914,33,0,1,310,D,1,D,25,D,11,D,,
20174,03601914,34,0,1,405,D,1,D,,H,13,D,,
20174,03601914,34,1,1,400,D,1,D,27,E,13,D,,
20174,03601914,34,2,1,355,D,1,D,28,E,13,D,,
20174,03601924,42,0,1,340,D,1,D,5,D,10,D,,
20174,03601964,14,0,1,830,D,1,D,80,D,13,D,,
20174,03602014,33,0,1,830,D,1,D,178,D,13,D,,
20174,03602014,34,0,1,150,D,1,D,140,D,11,D,,
20174,03602014,35,0,1,210,D,1,D,24,D,09,D,,
20174,03602014,36,0,1,330,D,1,D,10,D,13,D,,
20174,03602014,37,0,2,500,D,1,D,270,D,09,D,,
20174,03602034,31,0,1,520,D,1,D,40,D,09,D,,
20174,03602034,32,0,1,150,D,1,D,62,D,11,D,,
20174,03602034,33,0,1,150,D,1,D,60,D,10,D,,
20174,03602194,31,0,1,520,D,1,D,25,D,10,D,,
20174,03602194,32,0,1,210,D,1,D,50,D,10,D,,
20174,03602194,33,0,1,355,D,1,D,20,D,13,D,,
20174,03602194,34,0,1,355,D,1,D,15,D,13,D,,
20174,03602194,35,0,1,355,D,1,D,12,D,13,D,,
20174,03602214,21,0,1,840,D,1,D,45,D,10,D,,
20174,03602214,22,0,2,600,D,1,D,40,D,09,D,,
20174,03602234,23,0,1,150,D,1,D,40,D,10,D,,
20174,03602254,63,0,1,830,D,1,D,150,D,13,D,,
20174,03602254,64,0,1,330,D,1,D,15,D,13,D,,
20174,03602254,65,0,1,355,D,1,D,10,D,13,D,,
20174,03602254,66,0,1,370,D,1,D,80,D,11,D,,
20174,03602264,48,0,1,330,D,1,D,10,D,13,D,,
20174,03602264,49,0,1,355,D,1,D,12,D,13,D,,
20174,03602264,50,0,1,310,D,1,D,80,D,11,D,,
20174,03602264,51,0,1,410,D,1,D,50,D,09,D,,
20174,03602264,52,0,1,410,D,1,D,50,D,10,D,,
20174,03602264,53,0,1,410,D,1,D,50,D,11,D,,
20174,03602374,25,0,1,840,D,1,D,25,D,11,D,,
20174,03602374,26,0,1,210,D,1,D,25,D,11,D,,
20174,03602384,47,0,1,830,D,1,D,280,D,11,D,,
20174,03602384,48,0,1,830,D,1,D,280,D,11,D,,
20174,03602384,49,0,1,610,D,1,D,500,D,10,D,,
20174,03602384,50,0,1,600,D,1,D,200,D,10,D,,
20174,03602384,51,0,1,500,D,1,D,200,D,09,D,,
20174,03602384,52,0,1,210,D,1,D,200,D,11,D,,
20174,03602384,53,0,1,310,D,1,D,25,D,09,D,,
20174,03602384,54,0,1,370,D,1,D,50,D,10,D,,
20174,03602384,55,0,2,610,D,1,D,280,D,09,D,,
20174,03602454,36,0,1,500,D,1,D,200,D,11,D,,
20174,03602494,29,0,1,500,D,1,D,30,D,11,D,,
20174,03602494,30,0,1,400,D,1,D,30,D,09,D,,
20174,03602494,31,0,1,400,D,1,D,40,D,10,D,,
20174,03602504,30,0,1,355,D,1,D,6,D,13,D,,
20174,03602534,35,0,1,840,D,1,D,100,D,11,D,,
20174,03602534,36,0,1,930,D,1,D,29,D,13,D,,
20174,03602534,37,0,1,210,D,1,D,16,D,13,D,,
20174,03602534,38,0,1,355,D,1,D,24,D,13,D,,
20174,03602564,16,0,1,830,D,1,D,40,D,13,D,,
20174,03602564,17,0,2,355,D,1,D,9,D,09,D,,
20174,03602584,21,0,1,520,D,1,D,40,D,09,D,,
20174,03602584,22,0,1,520,D,1,D,20,D,10,D,,
20174,03602584,23,0,1,520,D,1,D,10,D,11,D,,
20174,03602584,24,0,1,355,D,1,D,8,D,13,D,,
20174,03602584,25,0,1,355,D,1,D,10,D,13,D,,
20174,03602614,26,0,1,210,D,1,D,12,D,10,D,,
20174,03602614,27,0,1,380,D,1,D,11,D,11,D,,
20174,03602614,28,0,1,700,D,1,D,15,D,13,D,,
20174,03602614,29,0,1,310,D,1,D,15,D,10,D,,
20174,03602704,28,0,1,830,D,1,D,49,D,13,D,,
20174,03602754,19,0,1,830,D,1,D,75,D,13,D,,
20174,03602754,20,0,1,340,D,1,D,70,D,10,D,,
20174,03602814,25,0,1,210,D,1,D,18,D,10,D,,
20174,03602814,26,0,1,160,D,1,D,9,D,09,D,,
20174,03602814,27,0,1,160,D,1,D,5,D,10,D,,
20174,03602814,28,0,1,160,D,1,D,5,D,11,D,,
20174,03602814,29,0,1,355,D,1,D,22,D,09,D,,
20174,03602814,30,0,1,355,D,1,D,20,D,10,D,,
20174,03602814,31,0,1,355,D,1,D,20,D,11,D,,
20174,03602814,32,0,1,340,D,1,D,12,D,09,D,,
20174,03602814,33,0,1,340,D,1,D,4,D,10,D,,
20174,03602844,25,0,1,355,D,1,D,20,D,13,D,,
20174,03602844,26,0,2,520,D,1,D,10,D,09,D,,
20174,03602844,27,0,2,410,D,1,D,6,D,09,D,,
20174,03602894,43,0,1,150,D,1,D,10,D,09,D,,
20174,03602894,44,0,1,150,D,1,D,10,D,10,D,,
20174,03602894,45,0,1,150,D,1,D,10,D,11,D,,
20174,03602894,46,0,1,210,D,1,D,42,D,11,D,,
20174,03602894,47,0,1,320,D,1,D,20,D,11,D,,
20174,03602894,48,0,1,355,D,1,D,16,D,13,D,,
20174,03602904,19,0,1,820,D,1,D,45,D,11,D,,
20174,03602904,20,0,1,800,D,1,D,450,D,11,D,,
20174,03602904,21,0,1,530,D,1,D,10,D,11,D,,
20174,03602904,22,0,1,310,D,1,D,16,D,11,D,,
20174,03602954,17,0,1,355,D,1,D,10,D,13,D,,
20174,03602954,18,0,2,410,D,1,D,10,D,09,D,,
20174,03603044,23,0,1,500,D,1,D,20,D,09,D,,
20174,03603044,24,0,1,520,D,1,D,8,D,10,D,,
20174,03603074,19,0,1,160,D,1,D,12,D,09,D,,
20174,03603074,20,0,1,160,D,1,D,15,D,10,D,,
20174,03603074,21,0,1,160,D,1,D,12,D,11,D,,
20174,03603074,22,0,2,160,D,1,D,3,D,09,D,,
20174,03603134,39,0,1,150,D,1,D,48,D,09,D,,
20174,03603134,40,0,1,150,D,1,D,48,D,10,D,,
20174,03603134,41,0,1,150,D,1,D,48,D,11,D,,
20174,03603134,42,0,2,150,D,1,D,26,D,09,D,,
20174,03603204,28,0,1,355,D,1,D,9,D,13,D,,
20174,03603214,43,0,1,210,D,1,D,50,D,13,D,,
20174,03603254,19,0,1,150,D,1,D,48,D,11,D,,
20174,03603434,27,0,1,500,D,1,D,120,D,10,D,,
20174,03603434,28,0,1,520,D,1,D,20,D,09,D,,
20174,03603434,29,0,1,520,D,1,D,20,D,10,D,,
20174,03603434,30,0,1,520,D,1,D,20,D,11,D,,
20174,03603434,31,0,1,150,D,1,D,6,D,09,D,,
20174,03603434,32,0,1,310,D,1,D,50,D,10,D,,
20174,03603434,33,0,2,310,D,1,D,50,D,09,D,,
20174,03603534,78,0,1,610,D,1,D,35,D,09,D,,
20174,03603534,79,0,1,610,D,1,D,35,D,10,D,,
20174,03603534,80,0,1,610,D,1,D,35,D,11,D,,
20174,03603534,81,0,1,150,D,1,D,50,F,10,D,,
20174,03603534,82,0,1,520,D,1,D,10,D,09,D,,
20174,03603534,83,0,1,520,D,1,D,10,D,10,D,,
20174,03603534,84,0,1,520,D,1,D,10,D,11,D,,
20174,03603534,85,0,1,310,D,1,D,5,D,09,D,,
20174,03603534,86,0,1,320,D,1,D,5,D,09,D,,1
20174,03603534,87,0,1,355,D,1,D,22,D,13,D,,
20174,03603534,88,0,1,410,D,1,D,2,D,09,D,,
20174,03603534,89,0,1,410,D,1,D,2,D,10,D,,
20174,03603534,90,0,1,410,D,1,D,2,D,11,D,,
20174,03603534,91,0,1,370,D,1,D,50,D,09,D,,
20174,03603534,92,0,1,370,D,1,D,50,D,10,D,,
20174,03603534,93,0,1,370,D,1,D,50,D,11,D,,
20174,03603584,59,0,1,840,D,1,D,42,D,10,D,,
20174,03603584,60,0,1,500,D,1,D,66,D,10,D,,
20174,03603584,61,0,1,210,D,1,D,39,D,09,D,,
20174,03603584,62,0,1,210,D,1,D,148,D,10,D,,
20174,03603584,63,0,1,210,D,1,D,123,D,11,D,,
20174,03603584,64,0,1,400,D,1,D,8,D,09,D,,
20174,03603584,65,0,2,520,D,1,D,49,D,09,D,,
20174,03603584,66,0,2,210,D,1,D,55,D,09,D,,
20174,03603594,21,0,1,840,D,1,D,50,D,09,D,,
20174,03603594,22,0,1,150,D,1,D,160,D,11,D,,
20174,03603594,23,0,1,530,D,1,D,424,D,11,D,,
20174,03603594,24,0,2,150,D,1,D,160,D,09,D,,
20174,03603644,31,0,1,150,D,1,D,25,D,09,D,,
20174,03603644,32,0,1,150,D,1,D,25,D,10,D,,
20174,03603644,33,0,1,150,D,1,D,25,D,11,D,,
20174,03603644,34,0,1,210,D,1,D,75,D,09,D,,
20174,03603644,35,0,1,210,D,1,D,75,D,10,D,,
20174,03603644,36,0,1,210,D,1,D,125,D,11,D,,
20174,03603684,38,0,1,800,D,1,D,100,D,11,D,,
20174,03603684,39,0,1,830,D,1,D,80,D,11,D,,
20174,03603684,40,0,1,355,D,1,D,10,D,13,D,,
20174,03603684,41,0,1,700,D,1,D,10,D,13,D,,
20174,03603694,29,0,1,610,D,1,D,25,D,09,D,,
20174,03603744,39,0,1,530,D,1,D,120,D,10,D,,
20174,03603744,40,0,1,330,D,1,D,10,D,13,D,,
20174,03603744,41,0,1,355,D,1,D,15,D,13,D,,
20174,03603744,42,0,1,370,D,1,D,20,D,11,D,,
20174,03603784,33,0,1,830,D,1,D,90,D,13,D,,
20174,03603834,26,0,1,600,D,1,D,140,D,11,D,,
20174,03603854,29,0,1,830,D,1,D,74,D,13,D,,
20174,03603854,30,0,1,320,D,1,D,50,D,11,D,,
20174,03603864,20,0,1,830,D,1,D,81,D,13,D,,
20174,03603934,30,0,1,830,D,1,D,79,D,13,D,,
20174,03603934,31,0,1,830,D,1,D,79,D,11,D,,
20174,03603934,32,0,1,500,D,1,D,180,D,11,D,,
20174,03603934,33,0,1,520,D,1,D,40,D,09,D,,
20174,03603934,34,0,1,520,D,1,D,40,D,10,D,,
20174,03603934,35,0,1,520,D,1,D,40,D,11,D,,
20174,03603934,36,0,1,210,D,1,D,14,D,10,D,,
20174,03603934,37,0,1,330,D,1,D,16,D,13,D,,
20174,03603934,38,0,1,355,D,1,D,10,D,13,D,,
20174,03603934,39,0,1,355,D,1,D,5,D,11,D,,
20174,03603934,40,0,1,370,D,1,D,24,D,11,D,,
20174,03603934,41,0,1,410,D,1,D,17,D,09,D,,
20174,03603934,42,0,1,410,D,1,D,17,D,10,D,,
20174,03603934,43,0,1,410,D,1,D,17,D,11,D,,
20174,03603934,44,0,2,500,D,1,D,183,D,09,D,,
20174,03604054,26,0,1,355,D,1,D,13,D,13,D,,
20174,03604174,51,0,1,840,D,1,D,125,D,09,D,,
20174,03604174,52,0,1,150,D,1,D,30,D,10,D,,
20174,03604174,53,0,1,150,D,1,D,30,D,11,D,,
20174,03604174,54,0,1,530,D,1,D,128,D,10,D,,
20174,03604174,55,0,1,210,D,1,D,25,D,13,D,,
20174,03604174,56,0,2,150,D,1,D,28,D,09,D,,
20174,03604214,35,0,1,610,D,1,D,50,D,10,D,,
20174,03604214,36,0,1,610,D,1,D,85,D,10,D,,
20174,03604214,37,0,1,530,D,1,D,26,D,11,D,,
20174,03604214,38,0,1,355,D,1,D,10,D,13,D,,
20174,03604214,39,0,2,610,D,1,D,38,D,09,D,,
20174,03604214,40,0,2,840,D,1,D,100,D,09,D,,
20174,03604264,37,0,1,700,D,1,D,20,D,13,D,,
20174,03604394,26,0,1,355,D,1,D,9,D,13,D,,
20174,03604394,27,0,2,150,D,1,D,21,D,09,D,,
20174,03604404,8,0,1,355,D,1,D,10,D,13,D,,
20174,03604414,22,0,1,355,D,1,D,10,D,13,D,,
20174,03604444,21,0,1,840,D,1,D,100,D,10,D,,
20174,03604444,22,0,1,300,D,1,D,20,D,10,D,,
20174,03604454,39,0,1,840,D,1,D,106,D,11,D,,
20174,03604454,40,0,1,600,D,1,D,82,D,10,D,,
20174,03604454,41,0,1,600,D,1,D,82,D,11,D,,
20174,03604454,42,0,1,520,D,1,D,30,D,11,D,,
20174,03604454,43,0,1,310,D,1,D,11,D,11,D,,
20174,03604454,44,0,1,340,D,1,D,8,D,11,D,,
20174,03604454,45,0,1,355,D,1,D,11,D,13,D,,
20174,03604484,39,0,2,150,D,1,D,30,D,09,D,,
20174,03604544,45,0,1,840,D,1,D,120,D,09,D,,
20174,03604544,46,0,1,355,D,1,D,14,D,13,D,,
20174,03604544,47,0,1,370,D,1,D,25,D,11,D,,
20174,03604584,21,0,1,355,D,1,D,10,D,13,D,,
20174,03604634,32,0,1,830,D,1,D,11,D,13,D,,
20174,03604664,14,0,1,840,D,1,D,120,D,10,D,,
20174,03604664,15,0,1,520,D,1,D,22,D,11,D,,
20174,03604744,16,0,1,840,D,1,D,11,D,09,D,,
20174,03604744,17,0,1,840,D,1,D,11,D,10,D,,
20174,03604744,18,0,1,840,D,1,D,11,D,11,D,,
20174,03604744,19,0,1,600,D,1,D,20,D,09,D,,
20174,03604744,20,0,1,600,D,1,D,16,D,10,D,,
20174,03604744,21,0,1,500,D,1,D,10,D,10,D,,
20174,03604744,22,0,1,520,D,1,D,6,D,10,D,,
20174,03604804,13,0,1,830,D,1,D,200,D,13,D,,
20174,03604844,41,0,1,810,D,1,D,40,D,10,D,,
20174,03604844,42,0,1,355,D,1,D,8,D,13,D,,
20174,03604844,43,0,1,355,D,1,D,10,D,13,D,,
20174,03604844,44,0,1,380,D,1,D,24,D,13,D,,
20174,03604854,37,0,1,150,D,1,D,9,D,09,D,,
20174,03604884,51,0,1,830,D,1,D,540,D,10,D,,
20174,03604884,52,0,1,840,D,1,D,99,D,11,D,,
20174,03604884,53,0,1,150,D,1,D,15,D,09,D,,
20174,03604884,54,0,1,150,D,1,D,15,D,10,D,,
20174,03604884,55,0,1,150,D,1,D,15,D,11,D,,
20174,03604884,56,0,1,150,D,1,D,40,D,11,D,,
20174,03604884,57,0,1,520,D,1,D,60,D,11,D,,
20174,03604884,58,0,1,355,D,1,D,13,D,13,D,,
20174,03604884,59,0,1,355,D,1,D,3,D,10,D,,
20174,03604924,33,0,1,830,D,1,D,180,D,13,D,,
20174,03604924,34,0,1,520,D,1,D,30,D,11,D,,
20174,03604924,35,0,1,330,D,1,D,5,D,13,D,,
20174,03604924,36,0,1,355,D,1,D,9,D,13,D,,
20174,03604924,37,0,1,370,D,1,D,60,D,09,D,,
20174,03604924,38,0,1,370,D,1,D,60,D,10,D,,
20174,03604924,39,0,1,320,D,1,D,88,D,11,D,,
20174,03604924,40,0,1,355,D,1,D,99,D,11,D,,
20174,03604964,23,0,1,520,D,1,D,12,D,10,D,,
20174,03604994,16,0,1,520,D,1,D,24,D,11,D,,
20174,03604994,17,0,1,310,D,1,D,250,D,09,D,,
20174,03604994,18,0,1,355,D,1,D,8,D,13,D,,
20174,03604994,19,0,2,530,D,1,D,21,D,09,D,,
20174,03605084,32,0,1,150,D,1,D,25,D,09,D,,
20174,03605084,33,0,1,150,D,1,D,25,D,10,D,,
20174,03605084,34,0,1,150,D,1,D,25,D,11,D,,
20174,03605214,29,0,1,610,D,1,D,400,D,09,D,,
20174,03605224,40,0,1,610,D,1,D,208,D,09,D,,
20174,03605224,41,0,1,610,D,1,D,240,D,10,D,,
20174,03605224,42,0,1,610,D,1,D,192,D,11,D,,
20174,03605224,43,0,1,320,D,1,D,18,D,11,D,,
20174,03605224,44,0,2,610,D,1,D,32,D,09,D,,
20174,03605224,45,0,2,150,D,1,D,67,D,09,D,,
20174,03605254,26,0,1,150,D,1,D,60,D,11,D,,
20174,03605314,31,0,1,830,D,1,D,144,D,13,D,,
20174,03605364,20,0,1,355,D,1,D,12,D,13,D,,
20174,03605364,21,0,1,355,D,1,D,11,D,13,D,,
20174,03605474,16,0,1,830,D,1,D,20,D,13,D,,
20174,03605474,17,0,1,355,D,1,D,11,D,13,D,,
20174,03605544,22,0,1,150,D,1,D,80,D,11,D,,
20174,03605544,23,0,2,210,D,1,D,5,D,09,D,,
20174,03605624,13,0,1,520,D,1,D,100,D,10,D,,
20174,03605674,21,0,2,355,D,1,D,3,D,09,D,,
20174,03605784,48,0,1,830,D,1,D,200,D,13,D,,
20174,03605784,49,0,1,520,D,1,D,40,D,11,D,,
20174,03605784,50,0,1,530,D,1,D,10,D,10,D,,
20174,03605784,51,0,1,530,D,1,D,10,D,11,D,,
20174,03605784,52,0,1,210,D,1,D,50,D,13,D,,
20174,03605784,53,0,1,310,D,1,D,60,D,11,D,,
20174,03605784,54,0,1,355,D,1,D,13,D,13,D,,
20174,03605784,55,0,1,355,D,1,D,15,D,13,D,,
20174,03605784,56,0,1,355,D,1,D,20,D,13,D,,
20174,03605874,26,0,1,520,D,1,D,24,D,09,D,,
20174,03605874,27,0,1,520,D,1,D,20,D,10,D,,
20174,03605874,28,0,1,520,D,1,D,20,D,11,D,,
20174,03605894,17,0,1,600,D,1,D,100,D,10,D,,
20174,03605914,31,0,1,830,D,1,D,97,D,11,D,,
20174,03605914,32,0,1,500,D,1,D,51,D,11,D,,
20174,03605914,33,0,1,500,D,1,D,20,D,09,D,,
20174,03605914,34,0,1,520,D,1,D,20,D,11,D,,
20174,03605914,35,0,1,330,D,1,D,51,D,09,D,,
20174,03605914,36,0,1,330,D,1,D,33,D,10,D,,
20174,03605944,46,0,1,840,D,1,D,110,D,11,D,,
20174,03605944,47,0,1,150,D,1,D,45,D,11,D,,
20174,03605944,48,0,1,355,D,1,D,8,D,13,D,,
20174,03605994,24,0,1,150,D,1,D,330,D,11,D,,
