QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,HHIPDLIB,HHIP_LIB,HHISTATB,HHIS_ATB,HHICOVQ,HHICOVQ_,HHIGROUP,HHIG_OUP,HHIPRDED,HHIP_DED,HHIR_MPD,QHI3MCX,QHI3MCX_,HHIBCBS,HHIBCBS_,HHICODE,HHICODE_,HHIPOS,HHIPOS_,HHISPECT,HHIS_ECT,HHIPROUT,HHIP_OUT,HHIPRYOU,HHIP_YOU,HHIRPMPD,HHISUBPD,HHIS_BPD,PORTAL,PORTAL_,PORTPLAN,PORT_LAN,PREMSUBS,PREM_UBS
20171,03390304,8,0,5,01,D,,A,3,D,2,D,1,D,D,,A,2,D,1,D,2,D,,A,,A,1,D,09,,A,,A,,A,,A
20171,03390374,14,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03390374,15,0,5,02,D,,A,1,D,3,D,2,D,D,561,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03390424,7,0,5,01,D,,A,1,D,3,D,2,D,D,,A,2,D,1,D,2,D,,A,,A,1,D,09,,A,2,D,,A,,A
20171,03390424,8,0,1,02,D,,A,1,D,1,D,2,D,D,375,D,2,D,2,D,,A,,A,,A,1,D,08,,A,2,D,,A,,A
20171,03390444,11,0,5,02,D,,A,3,D,2,D,1,D,D,845,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390454,7,0,5,01,D,,A,2,D,1,D,2,D,D,1254,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03390464,16,0,5,01,D,,A,2,D,1,D,2,D,D,1320,D,2,D,1,D,2,D,,A,,A,1,D,03,,A,2,D,,A,,A
20171,03390504,41,0,5,01,D,,A,5,D,2,D,1,D,D,,A,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390524,10,0,5,01,D,,A,1,D,1,D,2,D,D,807,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03390524,11,0,5,02,D,,A,1,D,1,D,2,D,D,261,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03390534,5,0,5,01,D,,A,2,D,2,D,2,D,D,900,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390574,15,0,5,01,D,,A,2,D,2,D,1,D,D,1062,F,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390614,27,0,5,02,D,,A,5,D,2,D,1,D,D,117,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03390614,28,0,5,03,D,,A,5,D,2,D,1,D,D,52,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03390614,29,0,5,04,D,,A,5,D,2,D,1,D,D,1365,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390624,20,0,5,01,D,,A,1,D,1,D,2,D,D,690,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03390624,21,0,5,02,D,,A,1,D,1,D,2,D,D,162,D,2,D,4,D,,A,3,D,,A,1,D,04,,A,2,D,,A,,A
20171,03390634,3,0,5,01,D,,A,2,D,1,D,2,D,D,84,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03390654,6,0,5,01,D,,A,1,D,1,D,2,D,D,60,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03390654,7,0,1,02,D,,A,1,D,1,D,2,D,D,60,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,2,D,1,D
20171,03390684,17,0,5,01,D,,A,4,D,2,D,1,D,D,1625,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390694,3,0,5,01,D,,A,1,D,2,D,1,D,C,325,F,1,D,2,D,,A,,A,,A,1,D,,,A,,A,,A,,A
20171,03390714,24,0,5,04,D,,A,4,D,2,D,1,D,D,325,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390714,25,0,5,05,D,,A,4,D,2,D,,A,A,,A,2,D,4,D,,A,2,D,2,D,2,D,,,A,,A,,A,,A
20171,03390714,26,0,5,06,D,,A,4,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,2,D,2,D,,,A,,A,,A,,A
20171,03390744,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03390754,7,0,5,01,D,,A,3,D,2,D,,A,A,,A,1,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03390774,5,0,5,01,D,,A,2,D,2,D,1,D,D,650,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390784,10,0,5,01,D,,A,3,D,2,D,1,D,D,1053,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03390804,24,0,5,01,D,,A,1,D,2,D,1,D,D,1980,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390804,25,0,5,02,D,,A,1,D,2,D,1,D,D,873,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390814,20,0,5,01,D,,A,4,D,2,D,1,D,D,576,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390814,21,0,5,02,D,,A,4,D,2,D,1,D,D,96,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390814,22,0,5,03,D,,A,4,D,2,D,1,D,D,24,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03390924,4,0,1,02,D,,A,2,D,1,D,2,D,D,129,D,1,D,1,D,2,D,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03390984,6,0,5,01,D,,A,3,D,2,D,1,D,D,966,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03391024,14,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03391064,16,0,5,01,D,,A,1,D,1,D,2,D,D,402,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391064,17,0,5,02,D,,A,1,D,2,D,1,D,D,390,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391084,3,0,5,01,D,,A,1,D,2,D,1,D,D,450,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03391094,5,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03391134,5,0,5,01,D,,A,2,D,2,D,2,D,D,,A,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391174,5,0,5,01,D,,A,2,D,1,D,2,D,D,960,D,2,D,3,D,,A,,A,,A,1,D,04,,A,1,D,,C,2,D
20171,03391184,9,0,5,01,D,,A,2,D,2,D,,A,A,,A,1,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03391194,23,0,1,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03391214,4,0,5,01,D,,A,1,D,1,D,1,D,D,180,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391244,3,0,5,01,D,,A,2,D,2,D,1,D,D,1300,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391254,13,0,5,01,D,,A,4,D,1,D,1,D,D,2760,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391254,14,0,5,02,D,,A,4,D,1,D,1,D,D,321,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03391284,14,0,5,01,D,,A,1,D,1,D,2,D,D,1590,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,1,D,3,D,2,D
20171,03391284,15,0,5,02,D,,A,3,D,1,D,2,D,D,1200,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391304,4,0,1,01,D,,A,1,D,2,D,1,D,D,59,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391304,5,0,1,02,D,,A,1,D,2,D,1,D,D,85,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391314,9,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03391374,17,0,5,01,D,,A,1,D,2,D,1,D,C,845,F,1,D,2,D,,A,,A,,A,1,D,,,A,,A,,A,,A
20171,03391374,18,0,5,02,D,,A,1,D,2,D,1,D,D,30,D,2,D,4,D,,A,1,D,,A,1,D,03,,A,,A,,A,,A
20171,03391384,5,0,5,01,D,,A,3,D,2,D,1,D,D,2665,D,2,D,4,D,,A,4,D,,A,1,D,02,,A,,A,,A,,A
20171,03391394,7,0,5,01,D,,A,1,D,2,D,1,D,D,514,D,1,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391414,3,0,5,01,D,,A,3,D,2,D,1,D,D,1170,D,1,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03391434,11,0,5,01,D,,A,3,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03391434,12,0,5,02,D,,A,3,D,2,D,1,D,D,325,D,2,D,4,D,,A,4,D,,A,1,D,01,,A,,A,,A,,A
20171,03391454,5,0,5,01,D,,A,1,D,1,D,2,D,D,141,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391454,6,0,5,02,D,,A,1,D,1,D,2,D,D,135,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391484,10,0,5,01,D,,A,1,D,2,D,1,D,D,683,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391494,4,0,5,01,D,,A,5,D,2,D,1,D,D,930,F,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03391504,9,0,1,01,D,,A,4,D,3,D,,A,A,,A,2,D,1,D,2,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03391524,8,0,5,01,D,,A,1,D,1,D,2,D,D,1596,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03391574,6,0,5,01,D,,A,3,D,2,D,1,D,D,672,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03391584,6,0,5,01,D,,A,5,D,2,D,1,D,D,1050,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03391594,18,0,5,01,D,,A,1,D,2,D,1,D,D,319,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391594,19,0,5,02,D,,A,1,D,2,D,1,D,D,46,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03391594,20,0,5,03,D,,A,1,D,2,D,1,D,D,13,D,2,D,4,D,,A,2,D,,A,1,D,02,,A,,A,,A,,A
20171,03391614,4,0,5,01,D,,A,1,D,1,D,2,D,D,,A,2,D,3,D,,A,,A,,A,1,D,08,,A,2,D,,A,,A
20171,03391664,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,,C,,A,1,D,2,D,,,A,,A,,A,,A
20171,03391674,19,0,5,01,D,,A,5,D,2,D,1,D,D,780,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391734,7,0,5,01,D,,A,2,D,2,D,1,D,D,975,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391754,8,0,5,01,D,,A,2,D,2,D,1,D,D,260,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391754,9,0,5,02,D,,A,1,D,2,D,1,D,D,75,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03391814,9,0,5,02,D,,A,3,D,2,D,1,D,D,767,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391854,6,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,,C,,A,,A
20171,03391894,10,0,5,01,D,,A,3,D,2,D,2,D,D,845,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391924,11,0,5,01,D,,A,6,D,2,D,1,D,D,4225,D,1,D,1,D,,C,,A,,A,1,D,02,,A,,A,,A,,A
20171,03391964,4,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,2,D,,A,,A
20171,03392004,6,0,5,01,D,,A,1,D,2,D,1,D,D,300,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392004,7,0,5,02,D,,A,1,D,2,D,1,D,D,900,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03392044,21,0,5,03,D,,A,4,D,2,D,1,D,D,876,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392044,22,0,5,04,D,,A,4,D,2,D,1,D,D,105,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03392044,23,0,5,05,D,,A,4,D,2,D,1,D,D,33,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03392114,9,0,5,01,D,,A,1,D,2,D,2,D,D,130,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03392184,11,0,5,01,D,,A,2,D,1,D,2,D,D,3000,D,2,D,3,D,,A,,A,,A,1,D,04,,A,,C,,A,,A
20171,03392194,4,0,5,01,D,,A,1,D,2,D,2,D,D,1371,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392234,12,0,5,01,D,,A,2,D,2,D,2,D,D,609,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392254,13,0,5,01,D,,A,2,D,1,D,2,D,D,1050,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392284,6,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,2,D,,A,,A
20171,03392284,7,0,5,02,D,,A,1,D,1,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03392334,4,0,5,01,D,,A,5,D,2,D,1,D,D,1200,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392374,10,0,5,01,D,,A,2,D,2,D,2,D,D,,A,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392384,16,0,5,01,D,,A,3,D,1,D,2,D,D,2895,D,1,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03392404,6,0,1,01,D,,A,2,D,2,D,1,D,D,630,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392434,5,0,5,01,D,,A,1,D,1,D,2,D,D,459,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392444,6,0,5,01,D,,A,1,D,2,D,1,D,D,234,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03392464,13,0,5,01,D,,A,5,D,3,D,1,D,D,126,D,2,D,5,D,,A,,A,,A,1,D,09,,A,,A,,A,,A
20171,03392474,8,0,5,01,D,,A,3,D,2,D,1,D,D,2232,D,1,D,1,D,1,D,,A,,A,1,D,03,,A,,A,,A,,A
20171,03392614,11,0,5,01,D,,A,4,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03392624,10,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,4,D,,A,4,D,2,D,2,D,,,A,2,D,,A,,A
20171,03392624,11,0,5,02,D,,A,1,D,2,D,1,D,D,,A,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392634,5,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,3,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03392674,9,0,5,01,D,,A,2,D,2,D,1,D,D,600,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392694,4,0,5,01,D,,A,1,D,2,D,1,D,D,,A,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392754,4,0,5,01,D,,A,1,D,1,D,1,D,D,,A,1,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392754,5,0,1,02,D,,A,1,D,1,D,2,D,D,108,D,2,D,1,D,,C,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392774,15,0,5,01,D,,A,1,D,1,D,2,D,D,1350,D,2,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392804,9,0,5,01,D,,A,1,D,2,D,1,D,D,390,D,1,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03392834,8,0,1,01,D,,A,5,D,2,D,1,D,D,1500,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392874,12,0,5,01,D,,A,4,D,1,D,2,D,D,4200,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392894,21,0,5,01,D,,A,1,D,3,D,1,D,D,90,D,2,D,5,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03392894,22,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03392894,23,0,5,03,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03392894,24,0,1,04,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03392954,13,0,5,01,D,,A,2,D,2,D,1,D,D,748,D,1,D,3,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03392964,4,0,5,01,D,,A,1,D,1,D,2,D,D,636,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03392994,14,0,1,01,D,,A,1,D,2,D,1,D,D,360,D,2,D,1,D,,C,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393004,4,0,5,01,D,,A,1,D,2,D,1,D,D,312,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393014,30,0,5,01,D,,A,1,D,2,D,1,D,D,1495,D,1,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393014,31,0,5,02,D,,A,1,D,2,D,1,D,D,163,D,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393034,9,0,5,01,D,,A,4,D,2,D,1,D,D,4401,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393044,3,0,5,01,D,,A,1,D,1,D,2,D,D,6684,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393104,13,0,5,01,D,,A,1,D,2,D,1,D,D,260,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393104,14,0,5,02,D,,A,3,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393154,18,0,5,01,D,,A,2,D,2,D,,A,A,,A,2,D,1,D,2,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393154,19,0,5,02,D,,A,2,D,2,D,,A,A,,A,2,D,4,D,,A,2,D,1,D,2,D,,,A,,A,,A,,A
20171,03393154,20,0,5,03,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03393154,21,0,5,04,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03393174,3,0,5,01,D,,A,1,D,3,D,,A,A,,A,2,D,1,D,1,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03393184,19,0,5,01,D,,A,2,D,1,D,2,D,D,348,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393204,3,0,5,01,D,,A,1,D,2,D,,A,A,,A,1,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393244,8,0,5,01,D,,A,1,D,1,D,2,D,D,549,D,2,D,1,D,1,D,,A,,A,1,D,04,,A,,C,,A,,A
20171,03393254,25,0,5,01,D,,A,1,D,2,D,1,D,D,75,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393254,26,0,5,02,D,,A,1,D,2,D,1,D,D,210,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393254,27,0,5,03,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,2,D,1,D,2,D,,,A,,A,,A,,A
20171,03393254,28,0,5,04,D,,A,1,D,2,D,,A,A,,A,2,D,4,D,,A,1,D,1,D,2,D,,,A,,A,,A,,A
20171,03393254,29,0,5,05,D,,A,1,D,2,D,1,D,D,24,D,2,D,4,D,,A,2,D,,A,1,D,04,,A,,A,,A,,A
20171,03393254,30,0,5,06,D,,A,1,D,2,D,1,D,D,30,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,,A,,A,,A
20171,03393274,11,0,5,01,D,,A,2,D,2,D,2,D,D,279,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393284,4,0,5,01,D,,A,2,D,2,D,2,D,D,750,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393294,10,0,5,01,D,,A,1,D,1,D,2,D,D,624,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393294,11,0,5,02,D,,A,1,D,1,D,2,D,D,246,D,1,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393294,12,0,5,03,D,,A,1,D,3,D,2,D,D,213,D,2,D,4,D,,A,1,D,,A,1,D,04,,A,2,D,,A,,A
20171,03393314,4,0,5,01,D,,A,2,D,1,D,2,D,D,3000,D,1,D,1,D,2,D,,A,,A,1,D,04,,A,1,D,,C,2,D
20171,03393324,7,0,5,02,D,,A,2,D,3,D,2,D,D,165,D,2,D,2,D,,A,,A,,A,1,D,04,1,D,1,D,4,D,1,D
20171,03393344,3,0,5,01,D,,A,2,D,2,D,1,D,D,156,F,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393364,5,0,5,01,D,,A,3,D,2,D,2,D,D,540,D,2,D,1,D,2,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393444,9,0,5,01,D,,A,2,D,2,D,1,D,D,1144,D,2,D,2,D,,A,,A,,A,1,D,01,,A,,A,,A,,A
20171,03393454,10,0,5,01,D,,A,1,D,2,D,1,D,D,488,D,2,D,2,D,,A,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393454,11,0,1,02,D,,A,1,D,2,D,1,D,D,26,D,2,D,4,D,,A,1,D,,A,1,D,02,,A,,A,,A,,A
20171,03393474,4,0,5,01,D,,A,2,D,3,D,,A,A,,A,2,D,1,D,,C,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03393474,5,0,5,02,D,,A,2,D,2,D,,A,A,,A,2,D,2,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393494,10,0,5,02,D,,A,1,D,1,D,1,D,D,,A,2,D,1,D,2,D,,A,,A,1,D,02,1,D,1,D,1,D,1,D
20171,03393494,11,0,1,03,D,,A,2,D,1,D,2,D,D,159,D,1,D,1,D,,C,,A,,A,1,D,04,1,D,1,D,3,D,1,D
20171,03393504,8,0,5,01,D,,A,3,D,2,D,1,D,D,1200,D,1,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03393534,9,0,5,01,D,,A,2,D,2,D,2,D,D,1245,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393544,57,0,5,01,D,,A,1,D,2,D,2,D,D,390,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393554,18,0,5,01,D,,A,4,D,2,D,1,D,D,1170,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393564,5,0,5,01,D,,A,2,D,2,D,1,D,D,1040,F,2,D,1,D,2,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393574,7,0,5,01,D,,A,1,D,1,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03393594,10,0,5,01,D,,A,7,D,2,D,1,D,D,1050,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393634,9,0,5,01,D,,A,2,D,2,D,1,D,D,450,D,1,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393644,5,0,5,01,D,,A,3,D,2,D,1,D,D,975,D,2,D,1,D,1,D,,A,,A,1,D,02,,A,,A,,A,,A
20171,03393654,10,0,5,01,D,,A,5,D,2,D,1,D,D,2160,D,1,D,1,D,1,D,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393674,16,0,5,01,D,,A,2,D,2,D,1,D,D,600,D,2,D,2,D,,A,,A,,A,1,D,04,,A,,A,,A,,A
20171,03393704,18,0,5,01,D,,A,2,D,2,D,1,D,D,1998,D,1,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03393704,19,0,5,02,D,,A,1,D,2,D,1,D,D,156,D,2,D,4,D,,A,4,D,,A,1,D,03,,A,,A,,A,,A
20171,03393714,11,0,5,01,D,,A,1,D,2,D,,A,A,,A,2,D,1,D,1,D,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393714,12,0,5,02,D,,A,1,D,2,D,,A,A,,A,2,D,5,D,,A,,A,1,D,2,D,,,A,,A,,A,,A
20171,03393714,13,0,5,03,D,,A,1,D,1,D,2,D,D,,A,1,D,1,D,1,D,,A,,A,1,D,06,,A,2,D,,A,,A
20171,03393734,11,0,5,01,D,,A,1,D,1,D,2,D,D,435,D,2,D,3,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393744,9,0,5,01,D,,A,3,D,1,D,,A,A,,A,1,D,1,D,1,D,,A,2,D,2,D,,1,D,1,D,,C,1,D
20171,03393754,7,0,5,01,D,,A,2,D,1,D,1,D,D,,A,1,D,1,D,1,D,,A,,A,1,D,02,,A,2,D,,A,,A
20171,03393764,3,0,5,01,D,,A,1,D,3,D,,A,A,,A,1,D,1,D,1,D,,A,2,D,2,D,,,A,2,D,,A,,A
20171,03393814,35,0,5,03,D,,A,2,D,1,D,2,D,D,4524,D,1,D,2,D,,A,,A,,A,1,D,04,,A,2,D,,A,,A
20171,03393864,8,0,5,01,D,,A,4,D,2,F,,A,A,,A,1,D,1,D,,C,,A,2,D,2,D,,,A,1,D,,C,,C
20171,03393864,9,0,5,02,D,,A,2,D,1,D,,A,A,,A,2,D,2,D,,A,,A,2,D,2,D,,,C,1,D,,C,1,D
20171,03393874,15,0,5,01,D,,A,1,D,2,D,2,D,D,420,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
20171,03393874,16,0,5,02,D,,A,1,D,2,D,1,D,D,420,D,2,D,2,D,,A,,A,,A,1,D,03,,A,,A,,A,,A
