"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","S17CODEA","S17C_DEA","S17GFTCA","S17G_TCA","SUBEXPX","SUBEXPX_","SUBMO","SUBMO_"
"20154","03142543",48,0,"1","200","D","1","D",15,"D","13","D"
"20154","03142543",49,0,"1","320","D","1","D",11,"D","08","D"
"20154","03142543",50,0,"1","320","D","1","D",11,"D","09","D"
"20154","03142543",51,0,"1","320","D","1","D",11,"D","10","D"
"20154","03142543",52,0,"1","340","D","1","D",4,"D","08","D"
"20154","03142543",53,0,"1","340","D","1","D",4,"D","09","D"
"20154","03142543",54,0,"1","350","D","1","D",9,"D","13","D"
"20154","03142543",55,0,"1","350","D","1","D",8,"D","13","D"
"20154","03142553",29,0,"1","510","D","1","D",60,"D","09","D"
"20154","03142573",13,0,"1","510","D","1","D",8,"D","09","D"
"20154","03142573",14,0,"1","320","D","1","D",25,"D","10","D"
"20154","03142573",15,0,"1","320","D","1","D",17,"D","09","D"
"20154","03142573",16,0,"1","340","D","1","D",120,"D","10","D"
"20154","03142573",17,0,"2","510","D","1","D",8,"D","08","D"
"20154","03142573",18,0,"2","340","D","1","D",60,"D","08","D"
"20154","03142573",19,0,"2","320","D","1","D",13,"D","08","D"
"20154","03142593",11,0,"1","830","D","1","D",20,"D","13","D"
"20154","03142603",35,0,"1","830","D","1","D",59,"D","13","D"
"20154","03142603",36,0,"1","810","D","1","D",400,"D","08","D"
"20154","03142603",37,0,"1","510","D","1","D",50,"D","10","D"
"20154","03142603",38,0,"1","200","D","1","D",15,"D","13","D"
"20154","03142603",39,0,"1","320","D","1","D",1,"D","08","D"
"20154","03142603",40,0,"1","360","D","1","D",8,"D","13","D"
"20154","03142603",41,0,"2","210","D","1","D",15,"D","08","D"
"20154","03142613",33,0,"1","600","D","1","D",400,"D","09","D"
"20154","03142613",34,0,"1","360","D","1","D",12,"D","13","D"
"20154","03142653",35,0,"1","360","D","1","D",9,"D","13","D"
"20154","03142713",28,0,"1","830","D","1","D",50,"D","13","D"
"20154","03142713",29,0,"1","510","D","1","D",20,"D","10","D"
"20154","03142713",30,0,"1","360","D","1","D",10,"D","13","D"
"20154","03142713",31,0,"1","360","D","1","D",8,"D","13","D"
"20154","03142713",32,0,"1","360","D","1","D",8,"D","13","D"
"20154","03142713",33,0,"2","370","D","1","D",30,"D","08","D"
"20154","03142733",34,0,"1","830","D","1","D",120,"D","13","D"
"20154","03142743",14,0,"1","160","D","1","D",4,"D","08","D"
"20154","03142743",15,0,"1","160","D","1","D",4,"D","09","D"
"20154","03142743",16,0,"1","160","D","1","D",4,"D","10","D"
"20154","03142793",15,0,"1","340","D","1","D",32,"D","08","D"
"20154","03142793",16,0,"1","340","D","1","D",40,"D","10","D"
"20154","03142853",42,0,"1","500","D","1","D",140,"D","10","D"
"20154","03142853",43,0,"1","340","D","1","D",19,"D","10","D"
"20154","03142913",25,0,"1","830","D","1","D",20,"D","13","D"
"20154","03142913",26,0,"1","360","D","1","D",20,"D","13","D"
"20154","03142983",33,0,"1","150","D","1","D",27,"D","08","D"
"20154","03142983",34,0,"1","150","D","1","D",27,"D","09","D"
"20154","03142983",35,0,"1","150","D","1","D",27,"D","10","D"
"20154","03142983",36,0,"2","150","D","1","D",25,"D","08","D"
"20154","03143013",44,0,"1","350","D","1","D",5,"D","13","D"
"20154","03143023",46,0,"1","500","D","1","D",100,"D","09","D"
"20154","03143023",47,0,"1","500","D","1","D",128,"D","10","D"
"20154","03143023",48,0,"1","510","D","1","D",45,"D","10","D"
"20154","03143023",49,0,"1","150","D","1","D",125,"D","10","D"
"20154","03143023",50,0,"1","210","D","1","D",50,"D","10","D"
"20154","03143023",51,0,"1","360","D","1","D",9,"D","13","D"
"20154","03143023",52,0,"1","340","D","1","D",13,"D","10","D"
"20154","03143033",28,0,"1","320","D","1","D",18,"D","10","D"
"20154","03143063",38,0,"1","510","D","1","D",8,"D","09","D"
"20154","03143163",29,0,"1","610","D","1","D",300,"D","10","D"
"20154","03143163",30,0,"1","510","D","1","D",50,"D","10","D"
"20154","03143183",21,0,"1","150","D","1","D",15,"D","08","D"
"20154","03143183",22,0,"1","150","D","1","D",15,"D","09","D"
"20154","03143183",23,0,"1","150","D","1","D",15,"D","10","D"
"20154","03143223",9,0,"1","360","D","1","D",8,"D","13","D"
"20154","03143243",23,0,"1","150","D","1","D",3,"D","09","D"
"20154","03143243",24,0,"1","150","D","1","D",3,"D","10","D"
"20154","03143243",25,0,"2","150","D","1","D",3,"D","08","D"
"20154","03143293",27,0,"1","210","D","1","D",66,"D","10","D"
"20154","03143293",28,0,"1","360","D","1","D",8,"D","13","D"
"20154","03143363",34,0,"1","210","D","1","D",14,"D","09","D"
"20154","03143363",35,0,"1","320","D","1","D",10,"D","08","D"
"20154","03143363",36,0,"1","320","D","1","D",8,"D","09","D"
"20154","03143363",37,0,"1","320","D","1","D",7,"D","10","D"
"20154","03143363",38,0,"1","350","D","1","D",20,"D","10","D"
"20154","03143363",39,0,"2","510","D","1","D",10,"D","08","D"
"20154","03143363",40,0,"2","320","D","1","D",3,"D","08","D"
"20154","03143373",29,0,"1","210","D","1","D",99,"D","08","D"
"20154","03143373",30,0,"1","210","D","1","D",11,"D","09","D"
"20154","03143373",31,0,"1","360","D","1","D",19,"D","13","D"
"20154","03143373",32,0,"1","370","D","1","D",105,"D","10","D"
"20154","03143373",33,0,"1","370","D","1","D",36,"D","09","D"
"20154","03143513",26,0,"1","830","D","1","D",10,"D","13","D"
"20154","03143533",43,0,"1","610","D","1","D",85,"D","10","D"
"20154","03143533",44,0,"1","350","D","1","D",6,"D","13","D"
"20154","03143553",13,0,"1","510","D","1","D",8,"D","10","D"
"20154","03143573",14,0,"1","360","D","1","D",8,"D","13","D"
"20154","03143623",25,0,"1","510","D","1","D",10,"D","08","D"
"20154","03143623",26,0,"1","510","D","1","D",10,"D","10","D"
"20154","03143653",16,0,"1","830","D","1","D",25,"D","13","D"
"20154","03143653",17,0,"1","320","D","1","D",11,"D","08","D"
"20154","03143653",18,0,"1","320","D","1","D",11,"D","09","D"
"20154","03143653",19,0,"1","320","D","1","D",11,"D","10","D"
"20154","03143683",38,0,"1","150","D","1","D",26,"D","08","D"
"20154","03143683",39,0,"1","150","D","1","D",23,"D","08","D"
"20154","03143683",40,0,"1","150","D","1","D",23,"D","09","D"
"20154","03143683",41,0,"1","150","D","1","D",23,"D","10","D"
"20154","03143683",42,0,"1","210","D","1","D",11,"D","09","D"
"20154","03143743",32,0,"1","830","D","1","D",59,"D","13","D"
"20154","03143743",33,0,"1","610","D","1","D",225,"D","09","D"
"20154","03143743",34,0,"1","600","D","1","D",289,"D","09","D"
"20154","03143743",35,0,"1","600","D","1","D",289,"D","10","D"
"20154","03143743",36,0,"1","510","D","1","D",20,"D","08","D"
"20154","03143743",37,0,"1","510","D","1","D",20,"D","09","D"
"20154","03143743",38,0,"1","510","D","1","D",20,"D","10","D"
"20154","03143743",39,0,"1","340","D","1","D",20,"D","10","D"
"20154","03143743",40,0,"1","360","D","1","D",8,"D","13","D"
"20154","03143743",41,0,"2","830","D","1","D",1000,"D","08","D"
"20154","03143743",42,0,"2","600","D","1","D",289,"D","08","D"
"20154","03143753",21,0,"1","830","D","1","D",40,"D","13","D"
"20154","03143873",14,0,"1","830","D","1","D",20,"D","13","D"
"20154","03143955",57,0,"1","830","D","1","D",65,"D","13","D"
"20154","03143955",58,0,"2","150","D","1","D",13,"D","08","D"
"20154","03143985",26,0,"1","600","D","1","D",225,"D","10","D"
"20154","03143985",27,0,"1","350","D","1","D",18,"D","13","D"
"20154","03143985",28,0,"2","210","D","1","D",80,"D","08","D"
"20154","03144013",93,0,"1","830","D","1","D",154,"D","13","D"
"20154","03144013",94,0,"1","610","D","1","D",150,"D","09","D"
"20154","03144013",95,0,"1","610","D","1","D",150,"D","09","D"
"20154","03144013",96,0,"1","610","D","1","D",250,"D","09","D"
"20154","03144013",97,0,"1","600","D","1","D",8,"F","10","D"
"20154","03144013",98,0,"1","500","D","1","D",75,"F","10","D"
"20154","03144013",99,0,"1","510","D","1","D",60,"D","09","D"
"20154","03144013",100,0,"1","510","D","1","D",60,"D","10","D"
"20154","03144013",101,0,"1","150","D","1","D",48,"D","08","D"
"20154","03144013",102,0,"1","150","D","1","D",48,"D","09","D"
"20154","03144013",103,0,"1","150","D","1","D",48,"D","10","D"
"20154","03144013",104,0,"1","210","D","1","D",20,"D","10","D"
"20154","03144013",105,0,"1","210","D","1","D",15,"D","09","D"
"20154","03144013",106,0,"1","320","D","1","D",15,"D","08","D"
"20154","03144013",107,0,"1","320","D","1","D",15,"D","09","D"
"20154","03144013",108,0,"1","320","D","1","D",15,"D","10","D"
"20154","03144013",109,0,"1","350","D","1","D",2,"D","13","D"
"20154","03144013",110,0,"1","360","D","1","D",12,"D","13","D"
"20154","03144013",111,0,"2","610","D","1","D",150,"D","08","D"
"20154","03144013",112,0,"2","510","D","1","D",30,"D","08","D"
"20154","03144013",113,0,"2","500","D","1","D",20,"D","08","D"
"20154","03144013",114,0,"2","210","D","1","D",27,"D","08","D"
"20154","03144013",115,0,"2","330","D","1","D",11,"D","08","D"
"20154","03144023",17,0,"1","830","D","1","D",110,"D","08","D"
"20154","03144023",18,0,"1","830","D","1","D",110,"D","10","D"
"20154","03144023",19,0,"1","360","D","1","D",8,"D","13","D"
"20154","03144113",25,0,"1","330","D","1","D",6,"D","13","D"
"20154","03144123",27,0,"1","510","D","1","D",25,"D","08","D"
"20154","03144123",28,0,"1","510","D","1","D",25,"D","09","D"
"20154","03144123",29,0,"1","510","D","1","D",25,"D","10","D"
"20154","03144123",30,0,"1","200","D","1","D",10,"D","13","D"
"20154","03144143",25,0,"1","510","D","1","D",8,"D","09","D"
"20154","03144143",26,0,"1","510","D","1","D",8,"D","10","D"
"20154","03144143",27,0,"1","210","D","1","D",15,"D","10","D"
"20154","03144143",28,0,"1","210","D","1","D",20,"D","10","D"
"20154","03144193",18,0,"1","360","D","1","D",8,"D","13","D"
"20154","03144293",27,0,"1","840","D","1","D",110,"D","10","D"
"20154","03144303",18,0,"1","160","D","1","D",95,"D","08","D"
"20154","03144333",22,0,"1","150","D","1","D",300,"F","09","D"
"20154","03144393",38,0,"1","840","D","1","D",50,"D","10","D"
"20154","03144393",39,0,"1","840","D","1","D",99,"D","10","D"
"20154","03144393",40,0,"1","150","D","1","D",10,"D","10","D"
"20154","03144393",41,0,"1","210","D","1","D",12,"D","09","D"
"20154","03144433",41,0,"1","380","D","1","D",20,"D","08","D"
"20154","03144443",30,0,"1","830","D","1","D",30,"D","13","D"
"20154","03144483",18,0,"1","360","D","1","D",8,"D","13","D"
"20154","03144573",34,0,"2","160","D","1","D",4,"D","08","D"
"20154","03144573",35,0,"2","320","D","1","D",20,"D","08","D"
"20154","03144583",63,0,"2","840","D","1","D",50,"D","08","D"
"20154","03144583",64,0,"2","600","D","1","D",360,"D","08","D"
"20154","03144583",65,0,"2","150","D","1","D",31,"D","08","D"
"20154","03144663",23,0,"1","510","D","1","D",8,"D","09","D"
"20154","03144663",24,0,"1","510","D","1","D",8,"D","09","D"
"20154","03144663",25,0,"1","210","D","1","D",54,"D","10","D"
"20154","03144663",26,0,"1","350","D","1","D",3,"D","09","D"
"20154","03144663",27,0,"1","350","D","1","D",3,"D","10","D"
"20154","03144673",48,0,"1","330","D","1","D",20,"D","10","D"
"20154","03144673",49,0,"2","840","D","1","D",120,"D","08","D"
"20154","03144723",15,0,"1","410","D","1","D",5,"D","10","D"
"20154","03144763",29,0,"1","510","D","1","D",45,"D","08","D"
"20154","03144763",30,0,"1","510","D","1","D",50,"D","09","D"
"20154","03144763",31,0,"1","510","D","1","D",50,"D","10","D"
"20154","03144763",32,0,"1","160","D","1","D",25,"D","08","D"
"20154","03144763",33,0,"1","160","D","1","D",25,"D","09","D"
"20154","03144763",34,0,"1","160","D","1","D",25,"D","10","D"
"20154","03144763",35,0,"1","210","D","1","D",100,"D","09","D"
"20154","03144763",36,0,"1","340","D","1","D",30,"D","10","D"
"20154","03144793",44,0,"1","340","D","1","D",25,"D","08","D"
"20154","03144803",22,0,"1","800","D","1","D",270,"D","13","D"
"20154","03144863",19,0,"2","150","D","1","D",10,"D","08","D"
"20154","03144883",32,0,"1","830","D","1","D",40,"D","13","D"
"20154","03144883",33,0,"1","510","D","1","D",70,"D","09","D"
"20154","03144883",34,0,"1","510","D","1","D",45,"D","10","D"
"20154","03144903",37,0,"1","510","D","1","D",40,"D","10","D"
"20154","03144903",38,0,"1","510","D","1","D",25,"D","09","D"
"20154","03144903",39,0,"1","370","D","1","D",8,"F","08","D"
"20154","03144913",31,0,"1","830","D","1","D",50,"D","13","D"
"20154","03144963",19,0,"1","830","D","1","D",12,"D","13","D"
"20154","03144963",20,0,"1","510","D","1","D",50,"D","08","D"
"20154","03144963",21,0,"1","510","D","1","D",50,"D","09","D"
"20154","03144963",22,0,"1","510","D","1","D",50,"D","10","D"
"20154","03144963",23,0,"1","360","D","1","D",17,"D","13","D"
"20154","03144963",24,0,"2","510","D","1","D",8,"D","08","D"
"20154","03144973",29,0,"1","510","D","1","D",65,"D","10","D"
"20154","03144973",30,0,"1","360","D","1","D",20,"D","13","D"
"20154","03144983",23,0,"1","510","D","1","D",50,"D","09","D"
"20154","03145063",29,0,"1","840","D","1","D",47,"D","09","D"
"20154","03145063",30,0,"1","600","D","1","D",90,"D","08","D"
"20154","03145063",31,0,"1","510","D","1","D",20,"D","09","D"
"20154","03145063",32,0,"1","350","D","1","D",3,"D","09","D"
"20154","03145063",33,0,"1","360","D","1","D",10,"D","13","D"
"20154","03145123",27,0,"1","610","D","1","D",200,"D","10","D"
"20154","03145123",28,0,"1","310","D","1","D",20,"D","10","D"
"20154","03145233",81,0,"1","610","D","1","D",267,"D","08","D"
"20154","03145233",82,0,"1","610","D","1","D",276,"D","09","D"
"20154","03145233",83,0,"1","610","D","1","D",312,"D","10","D"
"20154","03145233",84,0,"1","840","D","1","D",29,"D","10","D"
"20154","03145233",85,0,"1","840","D","1","D",100,"D","10","D"
"20154","03145233",86,0,"1","510","D","1","D",33,"D","08","D"
"20154","03145233",87,0,"1","160","D","1","D",4,"D","08","D"
"20154","03145233",88,0,"1","150","D","1","D",64,"D","09","D"
"20154","03145233",89,0,"1","150","D","1","D",40,"D","10","D"
"20154","03145233",90,0,"1","150","D","1","D",52,"D","10","D"
"20154","03145233",91,0,"1","210","D","1","D",5,"D","10","D"
"20154","03145233",92,0,"1","210","D","1","D",11,"D","08","D"
"20154","03145233",93,0,"1","210","D","1","D",36,"D","09","D"
"20154","03145233",94,0,"1","210","D","1","D",23,"D","10","D"
"20154","03145233",95,0,"2","610","D","1","D",69,"D","08","D"
"20154","03145233",96,0,"2","510","D","1","D",27,"D","08","D"
"20154","03145233",97,0,"2","510","D","2","D",64,"D","08","D"
"20154","03145233",98,0,"2","210","D","2","D",28,"D","08","D"
"20154","03145243",17,0,"1","360","D","1","D",15,"D","13","D"
"20154","03145263",58,0,"1","330","D","1","D",10,"D","13","D"
"20154","03145343",12,0,"1","830","D","1","D",450,"D","09","D"
"20154","03145343",13,0,"1","510","D","1","D",9,"D","10","D"
"20154","03145393",17,0,"1","150","D","1","D",21,"D","09","D"
"20154","03145393",18,0,"1","150","D","1","D",21,"D","10","D"
"20154","03145393",19,0,"2","150","D","1","D",21,"D","08","D"
"20154","03145413",32,0,"1","500","D","1","D",100,"D","08","D"
"20154","03145423",30,0,"1","800","D","1","D",154,"D","13","D"
"20154","03145423",31,0,"1","360","D","1","D",16,"D","13","D"
"20154","03145423",32,0,"2","800","D","1","D",150,"D","08","D"
"20154","03145433",31,0,"1","830","D","1","D",20,"D","13","D"
"20154","03145473",33,0,"1","350","D","1","D",15,"D","13","D"
"20154","03145473",34,0,"2","510","D","1","D",40,"D","08","D"
"20154","03145503",23,0,"1","360","D","1","D",8,"D","13","D"
"20154","03145543",20,0,"2","600","D","1","D",190,"D","08","D"
"20154","03145603",24,0,"1","600","D","1","D",35,"D","09","D"
"20154","03145603",25,0,"1","600","D","1","D",35,"D","10","D"
"20154","03145613",13,0,"1","830","D","1","D",30,"D","13","D"
"20154","03145733",21,0,"1","830","D","1","D",10,"D","13","D"
"20154","03145753",41,0,"1","830","D","1","D",34,"D","13","D"
"20154","03145753",42,0,"1","600","D","1","D",250,"D","09","D"
"20154","03145753",43,0,"1","500","D","1","D",340,"D","10","D"
"20154","03145753",44,0,"1","510","D","1","D",48,"D","10","D"
"20154","03145753",45,0,"1","510","D","1","D",12,"D","09","D"
"20154","03145753",46,0,"1","200","D","1","D",20,"D","09","D"
"20154","03145753",47,0,"1","320","D","1","D",2,"D","09","D"
"20154","03145753",48,0,"2","500","D","1","D",50,"D","08","D"
"20154","03145753",49,0,"2","510","D","1","D",25,"D","08","D"
"20154","03145833",51,0,"1","210","D","1","D",100,"D","10","D"
"20154","03145913",17,0,"1","830","D","1","D",25,"D","13","D"
"20154","03145923",17,0,"1","510","D","1","D",10,"D","09","D"
"20154","03145935",8,0,"1","510","D","1","D",14,"D","08","D"
"20154","03145935",9,0,"1","320","D","1","D",9,"D","08","D"
"20154","03145935",10,0,"1","320","D","1","D",11,"D","09","D"
"20154","03145935",11,0,"1","340","D","1","D",18,"D","10","D"
"20154","03145935",12,0,"1","340","D","1","D",7,"D","08","D"
"20154","03145935",13,0,"1","340","D","1","D",7,"D","09","D"
"20154","03145935",14,0,"1","340","D","1","D",7,"D","10","D"
"20154","03145935",15,0,"1","370","D","1","D",60,"D","10","D"
"20154","03146033",6,0,"1","510","D","1","D",30,"F","09","D"
"20154","03146053",10,0,"1","320","D","1","D",4,"D","10","D"
"20154","03146223",30,0,"1","610","D","1","D",125,"D","09","D"
"20154","03146233",24,0,"1","830","D","1","D",82,"D","13","D"
"20154","03146233",25,0,"1","500","D","1","D",400,"D","10","D"
"20154","03146233",26,0,"1","510","D","1","D",50,"D","10","D"
"20154","03146243",9,0,"2","510","D","1","D",75,"D","08","D"
"20154","03146263",13,0,"1","610","D","1","D",24,"D","08","D"
"20154","03146343",57,0,"1","510","D","1","D",54,"D","10","D"
"20154","03146343",58,0,"1","340","D","1","D",30,"D","10","D"
"20154","03146343",59,0,"2","500","D","1","D",550,"D","08","D"
"20154","03146343",60,0,"2","340","D","1","D",50,"D","08","D"
"20154","03146403",8,0,"1","360","D","1","D",8,"D","13","D"
"20154","03146423",21,0,"2","840","D","1","D",117,"D","08","D"
"20154","03146423",22,0,"2","210","D","1","D",15,"D","08","D"
"20154","03146433",41,0,"1","340","D","1","D",25,"D","08","D"
"20154","03146433",42,0,"1","340","D","1","D",27,"D","09","D"
"20154","03146433",43,0,"1","340","D","1","D",26,"D","10","D"
"20154","03146433",44,0,"1","360","D","1","D",8,"D","13","D"
"20154","03146433",45,0,"1","370","D","1","D",130,"D","10","D"
"20154","03146503",29,0,"1","830","D","1","D",20,"D","13","D"
"20154","03146503",30,0,"1","350","D","1","D",12,"D","10","D"
"20154","03146533",18,0,"1","830","D","1","D",40,"D","13","D"
"20154","03146583",18,0,"1","350","D","1","D",10,"D","10","D"
"20154","03146593",32,0,"1","830","D","1","D",40,"D","13","D"
"20154","03146593",33,0,"1","350","D","1","D",9,"D","13","D"
"20154","03146643",37,0,"1","210","D","1","D",150,"D","10","D"
"20154","03146643",38,0,"1","320","D","1","D",30,"D","09","D"
"20154","03146643",39,0,"1","350","D","1","D",30,"D","13","D"
"20154","03146683",41,0,"1","830","D","1","D",350,"D","13","D"
"20154","03146683",42,0,"1","500","D","1","D",300,"D","09","D"
"20154","03146683",43,0,"1","150","D","1","D",20,"D","09","D"
"20154","03146683",44,0,"1","150","D","1","D",20,"D","10","D"
"20154","03146683",45,0,"1","210","D","1","D",15,"D","09","D"
"20154","03146683",46,0,"1","360","D","1","D",8,"D","13","D"
"20154","03146683",47,0,"2","150","D","1","D",20,"D","08","D"
"20154","03146743",26,0,"1","310","D","2","D",20,"D","09","D"
"20154","03146743",27,0,"1","350","D","1","D",9,"D","13","D"
"20154","03146753",58,0,"1","600","D","1","D",400,"D","09","D"
"20154","03146753",59,0,"1","510","D","1","D",60,"D","08","D"
